"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"Scn1a",588.734845349236,0.30266341367728,0.0903368331920096,3.35038768775493,0.000806985273784079,0.00688997018589206
"Daam2",336.326625024828,-0.33212908019412,0.0991559127402434,-3.34956404530501,0.00080938841398429,0.00690601228356803
"Btbd8",939.866178421556,0.252841840293359,0.0754932052284168,3.3491999647961,0.000810452806062294,0.00691061829583473
"Chrm3",130.095254483519,0.465118191027052,0.138921758843045,3.34805861155664,0.000813797984499008,0.00693465371784601
"Ncald",1600.71036256362,0.19398099307498,0.0579557114847787,3.34705567588324,0.000816748046866292,0.00695529332218263
"Plcb1",1539.25205311923,0.199062867393345,0.0594910986715798,3.34609499300509,0.000819583126901827,0.00697492772209604
"AW551984",665.059771425928,0.764260151075313,0.228430210120746,3.34570524043791,0.000820735930643009,0.00697901318181878
"Bag6",5624.77392321658,-0.181780652615152,0.0543346584111737,-3.34557459144291,0.000821122698635123,0.00697901318181878
"Agps",1139.15381000903,0.197017507110698,0.0588943708267924,3.34526889997899,0.000822028316055128,0.00698220569678288
"Senp6",2032.99587512891,0.146443562820428,0.0437805896423871,3.34494267931572,0.000822995773687511,0.00698591902226757
"Dock10",161.469587617951,0.45543738026662,0.13619625491627,3.34397873529351,0.00082586067400115,0.00700572345092798
"Rtn1",12010.6792244407,-0.165455375662081,0.0494833890308568,-3.34365488909636,0.000826825239015149,0.0070072563178292
"Wdr83os",255.601541974729,-0.353601607696716,0.105755992209353,-3.3435609681268,0.000827105174906969,0.0070072563178292
"Wdr35",589.216355344284,0.267419266929838,0.0799998014668913,3.34274913220268,0.000829528557519485,0.0070232707048597
"Clcn5",476.404011151995,0.252622582497828,0.0755888597470614,3.34206103046353,0.000831587741313583,0.0070361829827008
"Gjd2",206.433716896085,0.387078748930507,0.115878854534213,3.34037431148598,0.000836655418567312,0.0070745176406969
"Gm46946",594.3399161342,-0.414330240098189,0.124055378331337,-3.33988131487184,0.000838142007445867,0.00708254188973179
"Sinhcaf",786.498003884746,-0.258594985782062,0.0774564723157927,-3.33858460178462,0.00084206383959948,0.0071111211685151
"Rragc",711.638228154466,-0.21280742611527,0.0637522038917743,-3.33804030487372,0.000843715099618896,0.00712050142368951
"Gga1",1018.28435143714,-0.21508926184322,0.0644694377331732,-3.33629808799379,0.000849020761112345,0.00716069110556596
"Gm33887",330.779718411327,-0.312120507290948,0.0935605910896079,-3.33602538906594,0.000849854020299771,0.00716313299003787
"Wdr20",401.435063477757,0.263494829962102,0.079023498482267,3.33438578426429,0.000854880008773755,0.00720088825804696
"Gnas",11042.5120370128,-0.159135475801084,0.0477293604972317,-3.33412126505055,0.000855693434452711,0.00720313438049841
"Fbxo30",657.057486308043,0.276317631242101,0.0829363967330876,3.33168116926237,0.000863230918671621,0.00725959636184439
"Ptprs",18943.4619948091,-0.150105031181024,0.0450550260431338,-3.33159348387279,0.000863502922347819,0.00725959636184439
"Evl",4007.833100581,-0.164441661315299,0.0493720122296334,-3.33066557122418,0.000866386219963653,0.00727919136594462
"Zfp846",1487.97780723766,0.238245002509569,0.0715446378836835,3.33001898614548,0.000868400624759365,0.00729146579386863
"Hdlbp",2594.29243171862,0.145206011009139,0.0436213267104653,3.32878483896049,0.000872257611385438,0.00731918584228775
"Gas1",422.007027693687,-0.446044608065343,0.134120303126627,-3.32570533817106,0.000881951110518879,0.0073958140865536
"Inhbb",352.052884113446,-0.317321599948208,0.0954323230345308,-3.32509562649323,0.000883882135239495,0.00740729214354014
"Kcnc1",1320.98599780861,0.21045447631243,0.0633306258556054,3.32310747713545,0.000890206086758855,0.00745554671771212
"Mapk11",648.232624052861,-0.258310766197887,0.0777489383815149,-3.32237033167389,0.000892561455289443,0.00747052389579614
"Lsm11",1163.16461390146,0.199420220142831,0.0600843183223196,3.31900611858573,0.000903384499610516,0.0075563094589644
"Rpap1",458.390927912459,-0.265993743438324,0.0801540620768691,-3.31853104566593,0.000904922625312088,0.00756437224991208
"Ppp1r14b",1320.56791748033,-0.209841878980435,0.0632448925896394,-3.31792608680642,0.000906884791078425,0.00757596717670714
"Epn1",3148.62214057855,-0.197311617960471,0.05948287032201,-3.31711662353088,0.000909516428785701,0.00759313652270141
"Kcnv1",414.057166186065,0.330457552876936,0.0996550305033407,3.31601476822445,0.000913110033602276,0.00761831005869309
"Palld",277.275513896245,-0.336111692517251,0.101442581399646,-3.31331959301287,0.000921955640196672,0.00768724278731073
"Utp14b",145.384512643122,0.451274594357384,0.13621961202428,3.3128459819497,0.000923518217233948,0.00769053665855881
"Vps52",1087.17221863939,-0.229748895590871,0.069348282037699,-3.31297169648667,0.000923103210311194,0.00769053665855881
"Klf8",749.984429321125,0.238651653168397,0.0720506845852485,3.31227460977183,0.000925406601775432,0.0077013939177445
"Rn7sk",133.218433337719,1.1334547109546,0.342245584130187,3.31181690432986,0.000926921898114809,0.00770913452384122
"Sorcs1",391.562117115607,0.296940878217382,0.089675433582882,3.31128455535078,0.000928687203850747,0.00771894335869384
"Nufip2",1524.44057894508,0.217081000746124,0.0655915173323918,3.30958955631478,0.000934328706968862,0.00776093719142988
"Nuf2",208.767696311812,-0.396532645319602,0.119871906647037,-3.30796978550774,0.000939749478859872,0.00780104576843097
"Gm11266",148.858995650262,-0.441350650496256,0.133448753113272,-3.30726694854643,0.000942110665172161,0.00781572160137157
"Rab3d",585.038747297199,-0.261248238604602,0.079033136512192,-3.30555321645752,0.000947891018587642,0.00785872641842266
"Spag5",234.515514472397,-0.398328197787919,0.120565181336323,-3.30384107063848,0.000953698813592543,0.00790190450960261
"Chaf1b",178.858590283811,-0.424940063554545,0.128654093455513,-3.30296574435453,0.000956680737325684,0.00792162918512166
"E430024I08Rik",396.644020978824,0.336291888977561,0.101849901793307,3.30183812705121,0.00096053485462049,0.00794854659219242
"Mmp28",43.0398424421988,-0.793151537912274,0.240268946815419,-3.30109882456676,0.000963069538628309,0.00796224447566133
"Ubqln2",3610.40360817355,-0.182977177210285,0.0554307839136716,-3.30100287766551,0.000963398944451508,0.00796224447566133
"Prr13",246.310565146675,-0.346140979798732,0.104870736961045,-3.30064410558408,0.000964631609036082,0.00796244161493818
"Prrg3",723.053135309033,0.25923699864537,0.0785378191726787,3.30079191625366,0.000964123586181045,0.00796244161493818
"Btg2",289.56427924213,-0.408488145791366,0.123771262272362,-3.3003472558313,0.000965652625783879,0.00796587832941567
"Rps6ka5",923.69364269943,0.225836851926763,0.068433486608953,3.30009273409164,0.00096652885191563,0.00796811708081133
"Zfp821",1321.64421933352,-0.175036795322521,0.0530541816715612,-3.29920827741928,0.000969579444209587,0.00798826741589563
"Pde1b",1090.89326346286,-0.186743654637277,0.0566668422376994,-3.29546604792176,0.000982585759889134,0.00809036550048716
"Adamts6",178.812648373352,-0.447651213786814,0.135879172889472,-3.29447997266619,0.000986039708678716,0.00810866861556392
"Mus81",346.410618509594,-0.287317848206643,0.0872073807892578,-3.29465058583705,0.000985441294821269,0.00810866861556392
"B230209E15Rik",104.604357836047,0.618836881755464,0.187900550305315,3.29342772413349,0.000989737840345926,0.00813400268790844
"Aurka",134.873910732313,-0.481838987894264,0.146320856919227,-3.29303011231169,0.000991138588606289,0.00814043626327884
"Fam167a",304.541850390818,-0.316222730651671,0.096046084800723,-3.29240625797264,0.000993340067136202,0.00814377895531759
"Heatr1",723.442710377941,0.213634825441307,0.064887474758673,3.29238926673984,0.000993400089661102,0.00814377895531759
"Prkdc",436.678993299026,0.308077459283658,0.0935684189248314,3.29253676425967,0.00099287915795962,0.00814377895531759
"Man1a2",1368.18082131075,0.164056398750138,0.0498473832144042,3.29117374215005,0.000997702724292771,0.00817396498123941
"Dip2c",1834.76230044386,0.181623942718382,0.0551975549304489,3.29043456629981,0.00100032763985842,0.00818984195435681
"Eif4h",4092.70329073934,-0.156296747366381,0.0475025943421381,-3.29027813177217,0.00100088397954414,0.00818984195435681
"Slc16a2",1383.84229474977,-0.270054185412165,0.0821284568252244,-3.28819261741226,0.00100832826400339,0.00824563410923694
"Spats2l",344.026845715284,0.326851927771291,0.0994238850056604,3.28745882091293,0.0010109597313813,0.00826202450447717
"Dusp4",2953.3431845524,-0.213606516038897,0.0650190559708202,-3.28529094816082,0.0010187711164427,0.00832070098451095
"Eef1g",6080.1103836954,-0.129240756471563,0.0393455774033905,-3.28475943170237,0.0010206948111752,0.00833124748601117
"Shb",526.766443431488,-0.326247031925671,0.0993294431560476,-3.28449472341381,0.00102165411213983,0.00833391410113316
"Zhx1",1190.70888826819,0.184008982198445,0.0560335150797315,3.28390931635493,0.00102377858725191,0.00834607618097565
"Ppfia4",925.820126226786,0.301965768526268,0.0919768689493526,3.28306205653235,0.00102686058256848,0.0083660243133934
"Ube2d2a",2681.47294335272,-0.153589636010857,0.0467856480715652,-3.28283656081711,0.00102768229214796,0.00836754420071523
"Rps21",750.423158145224,0.269044675478889,0.0820032812161429,3.28090134307853,0.00103475931549906,0.00841996245978053
"Pdxdc1",1163.78616462334,0.221524045002968,0.0675296734644552,3.28039561926163,0.0010366161482733,0.00842986489960031
"Hmgb2",1230.42360842915,-0.26778811178191,0.0816489901438589,-3.27974799578157,0.00103899848724152,0.00844402595368281
"Clcn3",2345.07375497758,0.157026483408921,0.0479008636229647,3.27815558076158,0.00104487788471494,0.00848657290581669
"Gm46218",93.7160401018337,-0.600513700773256,0.183220144777714,-3.27755281222929,0.00104711140287143,0.00849947358067046
"Zfyve26",455.177644990491,-0.266425315177683,0.0812947469988921,-3.27727590051192,0.00104813896074694,0.00850257553502477
"Adra1a",109.617429932481,0.53237855503632,0.162573841549976,3.27468767398638,0.00105778851004665,0.00857557281929516
"Fut11",436.804622248589,0.266691685155365,0.0814476815744911,3.27439259165962,0.00105889385397405,0.00857925438638013
"Srsf6",3570.61950065025,-0.180780332697577,0.0552267478707088,-3.2734198493962,0.0010625452049103,0.00860354672986375
"Ube4a",1969.68456876596,0.165188242940035,0.0504728968468469,3.27281082045431,0.00106483722276726,0.0086168093198623
"Insig1",1074.46549798264,-0.18080737336189,0.0552923059490457,-3.27002772372185,0.00107536944425033,0.00869136015862196
"Snapin",339.792633473604,-0.29148515540893,0.0891372101324766,-3.27007267756891,0.00107519856005407,0.00869136015862196
"Ccdc40",204.892335661733,-0.382729039610515,0.117089735573025,-3.26868138985436,0.00108049895504897,0.00872746366267024
"Cul2",989.100809364762,0.21702083067422,0.0664001267978426,3.26837976281201,0.00108165124810051,0.00872855206181528
"Rps6ka6",822.813190229458,0.222017200416948,0.067930498376058,3.26829930185228,0.00108195882169002,0.00872855206181528
"Kbtbd8",159.925534406901,0.472380231074335,0.144594631244589,3.2669278728287,0.00108721376221122,0.00876496011865608
"Mcm3",371.271214888549,-0.318526194743894,0.0975146118038547,-3.26644580593309,0.00108906651065093,0.00876496011865608
"Nbeal2",285.918668110198,0.412953980129644,0.126430394322979,3.26625557359817,0.0010897984419583,0.00876496011865608
"Nusap1",268.035336071286,-0.347853661715844,0.106495000429531,-3.26638490363709,0.00108930078671195,0.00876496011865608
"Snap91",3444.72516712333,0.137823731497443,0.0421906023432455,3.26669267189328,0.00108811735559634,0.00876496011865608
"Gphn",808.87198192902,0.19889808559849,0.0609231174133922,3.26473913422507,0.00109564932991518,0.00880664080067268
"Duxbl1",223.540769805691,-1.41291151311054,0.432890498171209,-3.26390049927067,0.00109889750235844,0.00882736322931101
"Ccne1",59.669168785504,-0.670092924059966,0.205344485225496,-3.26326233365416,0.00110137518775574,0.00884187490767465
"Bcar1",1136.23657627685,-0.2123349217993,0.0650847585685412,-3.26243695865736,0.00110458737740751,0.00886226194273237
"Pdxk",571.299524265855,0.252861655033614,0.0775454894164341,3.26081706281713,0.00111091687872707,0.00890761957416337
"Snd1",1610.2885672899,-0.221324197705705,0.067882893907777,-3.26038247583238,0.00111262065890243,0.00891585435546269
"Tacc2",1765.06912362629,-0.179114672218164,0.0549731489562068,-3.25822107008736,0.00112113030703132,0.0089785839907785
"Dgki",1898.32507806582,0.25217933813891,0.07742596275091,3.25703845556568,0.00112581179655899,0.0090053128044415
"Thsd7b",236.63481895702,0.431554496807556,0.132499286571796,3.25703260729419,0.00112583499232694,0.0090053128044415
"Crip3",123.661761582045,0.750216459587182,0.230375753139901,3.25649053497221,0.00112798691181135,0.00901705071371528
"Cotl1",2023.23288772092,-0.175971715877955,0.0540447688716418,-3.25603605218285,0.00112979404814658,0.00902601988495028
"Rab27b",103.143113767663,0.542526786684013,0.166661842670255,3.25525494013299,0.00113290619782504,0.00904539772736185
"Daxx",573.683832495887,-0.241983511347503,0.0743424465045063,-3.25498450381015,0.00113398553069749,0.00904853142423305
"Smim10l2a",336.130758795097,0.369323450096256,0.113486786152011,3.2543299763689,0.00113660173742531,0.00906391724506113
"Ccdc47",1486.51990405861,0.157873844554405,0.0485275472007985,3.25328300441706,0.00114079818422941,0.0090719882304052
"Cyp51",2933.41321172074,0.1412640449224,0.0434181909845601,3.25356818695267,0.00113965370572619,0.0090719882304052
"H1f10",458.817199488572,-0.332950804039875,0.102329070018384,-3.25372647264418,0.00113901894060832,0.0090719882304052
"Sorbs3",93.2119334623403,-0.603408797051731,0.185480559169078,-3.25321855700082,0.00114105696810243,0.0090719882304052
"St6gal2",2384.44794651899,0.225345674385991,0.0692640953318326,3.25342694950967,0.00114022037916266,0.0090719882304052
"2410002F23Rik",1903.22828161199,-0.156886624804601,0.0482310788009459,-3.2528118529566,0.00114269131048072,0.00907402973132794
"Snx30",682.667515600067,0.215589438265379,0.066275905247174,3.25290823959846,0.00114230378472546,0.00907402973132794
"Plxnb2",3752.64211072594,-0.172980913542652,0.0531847577811155,-3.25245278458469,0.00114413602685225,0.00908002892635638
"Bicd2",1569.30202824794,0.169102152471299,0.0520087970104549,3.25141441816672,0.00114832341425922,0.00910777402736359
"B3gnt5",1152.88504073982,0.195454129330845,0.060142767169643,3.24983599074404,0.00115471582751761,0.00914771537410006
"Clstn3",1773.21611128274,0.227494235012914,0.0700019296375619,3.24982805746606,0.0011547480391019,0.00914771537410006
"Fam107b",1116.81810170287,-0.195262141217121,0.060173575722093,-3.24498152010983,0.0011745824596583,0.00929924839154956
"Jun",750.291468831296,-0.306064074063703,0.094352982065773,-3.24381982808288,0.00117938321938226,0.00932604713814037
"Pcdhb21",97.348195785098,0.595947185391549,0.183712804423941,3.24390663601392,0.00117902385474193,0.00932604713814037
"Akap12",1012.45559256064,0.210659679259414,0.0649530392102732,3.24326131341512,0.00118169776163038,0.00933874403822352
"Kat2a",942.102348781671,-0.190122925219166,0.058626282379309,-3.24296403427188,0.00118293142778342,0.0093408218329257
"Mrtfb",1042.95702367161,0.187302930630716,0.0577586277487155,3.24285631309655,0.00118337874898687,0.0093408218329257
"Sphk2",409.018842508308,-0.300080937760667,0.0925740045360429,-3.24152486720863,0.00118892060908944,0.00937894617014625
"Gtse1",101.406098967084,-0.588753984882984,0.181650940614716,-3.24112819284399,0.00119057631189804,0.00938638679410217
"Srrm4",3326.74909291636,-0.211105453633111,0.0652338967939846,-3.23613127542885,0.00121161648733575,0.00954655239483322
"Cnot6l",1178.88227751649,0.210824795046418,0.0651551303942304,3.23573590860448,0.00121329580843863,0.00955406992251677
