"","gene","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","significance","minuslog10padj","regulation","inPublication"
"36","1700066M21Rik",435.89331036626,0.174701671101078,0.0795735373971026,2.19547448581114,0.0281295791520941,0.10279586012474,"p adj. >= 0.05",0.988024375235533,"not significant",FALSE
"37","1700086L19Rik",90.2458289724208,0.248367988240277,0.176755409487396,1.40515070492362,0.159976469046235,0.344441592607869,"p adj. >= 0.05",0.462884411372194,"not significant",FALSE
"38","1700096K18Rik",44.3835440695984,-0.259695423002045,0.226145632736688,-1.14835480066255,0.250822124812672,0.460983631735789,"p adj. >= 0.05",0.3363144949423,"not significant",FALSE
"39","1700102P08Rik",42.4898524861806,0.146424804314558,0.254945195437493,0.57433835559556,0.565738858764258,0.744857458061197,"p adj. >= 0.05",0.127926829399924,"not significant",FALSE
"40","1700123O20Rik",303.020630519321,-0.0504086459657222,0.107505387524498,-0.468894137554131,0.639145306908582,0.795360184427939,"p adj. >= 0.05",0.0994361535009585,"not significant",FALSE
"41","1810009A15Rik",123.536090212432,0.0257675840423589,0.141277820555615,0.182389450382379,0.855277104326586,0.924795421156513,"p adj. >= 0.05",0.0339543291953701,"not significant",FALSE
"42","1810010H24Rik",46.525783940395,-0.0676345096042181,0.243939952113577,-0.277258845950449,0.781581357411012,0.884846686637749,"p adj. >= 0.05",0.0531319710142355,"not significant",FALSE
"43","1810014B01Rik",35.1487545880799,0.231940196145568,0.25789570651493,0.899356562696947,0.36846276818631,0.582013095508989,"p adj. >= 0.05",0.235067243454394,"not significant",FALSE
"44","1810030O07Rik",549.002636363385,-0.141743258863978,0.077398258105071,-1.83134946876396,0.06704839838636,0.190447520556685,"p adj. >= 0.05",0.720224677062154,"not significant",FALSE
"45","1810037I17Rik",189.017748932411,-0.000342252441106252,0.121863408186572,-0.00280849227999816,0.997759150316488,0.999124281412998,"p adj. >= 0.05",0.000380486373856133,"not significant",FALSE
"46","1810055G02Rik",303.097016148412,-0.0931281640175969,0.0953009873247881,-0.977200411368393,0.328469944398825,0.543421204007299,"p adj. >= 0.05",0.264863419647055,"not significant",FALSE
"47","2010004M13Rik",36.5835552695238,-0.371419352732481,0.25542007299621,-1.45415099281564,0.145904448604095,0.324240692491492,"p adj. >= 0.05",0.48913248172839,"not significant",FALSE
"48","2010315B03Rik",138.386054514314,-0.160369931866925,0.158133904392061,-1.01414008895474,0.310515911255599,0.525328960431651,"p adj. >= 0.05",0.279568656670773,"not significant",FALSE
"49","2010320M18Rik",82.8540169965857,-0.175333297589043,0.170754203876355,-1.0268168724912,0.304506702939614,0.519028503626145,"p adj. >= 0.05",0.284808791231247,"not significant",FALSE
"50","2210016L21Rik",713.878809672628,-0.207922011119061,0.0709913363560106,-2.9288364157052,0.00340233429585975,0.021313529250431,"p adj. < 0.05",1.67134463066685,"not significant",FALSE
"51","2210408I21Rik",277.006438971782,0.393782195963217,0.114405610354319,3.44198326239122,0.000577465978946235,0.00533646868758432,"p adj. < 0.05",2.2727460345089,"not significant",FALSE
"52","2210418O10Rik",359.229358685861,-0.391089006746017,0.360413892994326,-1.08511079719164,0.277872585777354,0.489984596800065,"p adj. >= 0.05",0.309817572277365,"not significant",FALSE
"53","2300009A05Rik",37.0755443759989,0.4190519441574,0.261064757307987,1.60516474333236,0.108457554191171,0.265925892223056,"p adj. >= 0.05",0.575239374958223,"not significant",FALSE
"54","2310009B15Rik",36.3502750422963,-0.478784461611189,0.25128698993265,-1.90532928799662,0.0567372806413297,0.169683753727328,"p adj. >= 0.05",0.770359736965369,"not significant",FALSE
"55","2310011J03Rik",171.511736534843,-0.408725692478808,0.121604341262891,-3.36111102806108,0.000776296131665271,0.00669301389958003,"p adj. < 0.05",2.17437827308336,"not significant",FALSE
"56","2310015A10Rik",71.302988787946,-0.39589427230211,0.181788040317037,-2.17777952615405,0.02942245487617,0.106107697930102,"p adj. >= 0.05",0.974253107641619,"not significant",FALSE
"57","2310022A10Rik",423.042945070782,-0.114372866253082,0.110128998249791,-1.03853542727834,0.299020850596275,0.51325354469812,"p adj. >= 0.05",0.289668042566201,"not significant",FALSE
"58","2310022B05Rik",1653.99611653617,-0.335698109664527,0.0732706863693652,-4.58161546313676,4.61397735871551e-06,0.000104620546856658,"p adj. < 0.05",3.98038301422439,"not significant",FALSE
"59","2310033P09Rik",161.500281306234,-0.271108306184499,0.142741299421058,-1.89929829197354,0.0575252673263124,0.171231562341686,"p adj. >= 0.05",0.76641618073687,"not significant",FALSE
"60","2310039H08Rik",75.4467167316638,-0.0990949536610386,0.17895929977082,-0.553728997531519,0.579764326953924,0.754832785736599,"p adj. >= 0.05",0.122149244761397,"not significant",FALSE
"61","2310047K21Rik",114.422928451296,-0.00598492396801898,0.153493299529037,-0.0389914347165806,0.968897217528189,0.984971984236157,"p adj. >= 0.05",0.00657612205536001,"not significant",FALSE
"62","2310057M21Rik",220.848891559275,0.320766456441154,0.114819220335286,2.79366516776961,0.00521144079281211,0.029759653664719,"p adj. < 0.05",1.52637212730548,"not significant",FALSE
"63","2310058D17Rik",42.3245170657496,0.00528630350339192,0.249741517004246,0.0211670993545781,0.983112359310995,0.992086858877114,"p adj. >= 0.05",0.00345030296713208,"not significant",FALSE
"64","2310058N22Rik",581.786481132822,0.222582675826227,0.116511484848771,1.910392577308,0.0560826858462163,0.168311492494264,"p adj. >= 0.05",0.773886228905707,"not significant",FALSE
"65","2310061I04Rik",351.633346796257,-0.103070296119792,0.0961714783145849,-1.07173455088878,0.283839277362734,0.496987152258831,"p adj. >= 0.05",0.30365483817857,"not significant",FALSE
"66","2310067E19Rik",134.301591535867,-0.580932805064902,0.14677287980294,-3.95803915440559,7.55675723867968e-05,0.00106246232510529,"p adj. < 0.05",2.97368646107904,"not significant",TRUE
"67","2410002F23Rik",1903.22828161199,-0.156886624804601,0.0482310788009459,-3.2528118529566,0.00114269131048072,0.00907402973132794,"p adj. < 0.05",2.0421998020889,"not significant",FALSE
"68","2410004B18Rik",421.048734374279,0.0646432673387163,0.0943698010331435,0.684999508645917,0.493344231031289,0.688366671755038,"p adj. >= 0.05",0.162180164816396,"not significant",FALSE
"69","2410006H16Rik",238.986187207753,0.109259809121396,0.102513897499002,1.06580484975181,0.28651186814632,0.499537764817313,"p adj. >= 0.05",0.301431673740706,"not significant",FALSE
"70","2410018L13Rik",97.3257089540649,-0.109750754509809,0.158336223964192,-0.693150005488504,0.488215418941312,0.684083166255355,"p adj. >= 0.05",0.164891096452164,"not significant",FALSE
"71","2410022M11Rik",46.9685189403556,-0.223781935989286,0.246150546486216,-0.909126301703408,0.36328346053014,0.576683493074354,"p adj. >= 0.05",0.239062479609253,"not significant",FALSE
"72","2500004C02Rik",71.6872004348884,-0.35164137330184,0.181596879419838,-1.9363844490349,0.0528206326681999,0.161302506900989,"p adj. >= 0.05",0.792358882922224,"not significant",FALSE
"73","2510002D24Rik",167.852204300131,-0.104323044446299,0.122299529249869,-0.853012641063869,0.393652294122249,0.605078682222475,"p adj. >= 0.05",0.218188147606712,"not significant",FALSE
"74","2510009E07Rik",1514.69102075395,0.032598707955973,0.0517467183173014,0.629966672593296,0.528716389447807,0.71638484605649,"p adj. >= 0.05",0.144853609511522,"not significant",FALSE
"75","2510022D24Rik",50.0345988151012,-0.0419167501124989,0.246383325585935,-0.17012819358946,0.864909321434873,0.929996359825581,"p adj. >= 0.05",0.031518751350105,"not significant",FALSE
"76","2510039O18Rik",446.781949615763,-0.00603037801807103,0.082765572985612,-0.072860946895388,0.94191677117042,0.970348103174782,"p adj. >= 0.05",0.0130724387568168,"not significant",FALSE
"77","2600014E21Rik",216.463407727366,-0.621698088143434,0.117861719950312,-5.27480922903151,1.3289425744784e-07,5.11304768333986e-06,"p adj. < 0.05",5.29132015710432,"gene downregulated",FALSE
"78","2610005L07Rik",1157.48373759667,0.341705125982869,0.0752588268512335,4.54039931632641,5.61477866233581e-06,0.000123487636223058,"p adj. < 0.05",3.90837652247634,"not significant",FALSE
"79","2610008E11Rik",1416.51042587773,0.0426465279021584,0.0603349311066017,0.706829810194184,0.479672246908653,0.677880517139518,"p adj. >= 0.05",0.16884684790261,"not significant",FALSE
"80","2610020C07Rik",33.8750199874266,0.0432139189096808,0.278113280426829,0.15538243568721,0.876519830278981,0.935607862914867,"p adj. >= 0.05",0.0289061370059059,"not significant",FALSE
"81","2610029K11Rik",47.1199227646541,-0.359964210794247,0.243805545608601,-1.47643979916734,0.139825865133041,0.315003832890201,"p adj. >= 0.05",0.501684161788378,"not significant",FALSE
"82","2610035D17Rik",209.08384651903,-0.0821857412409799,0.107309309447683,-0.765877086191186,0.44374944113745,0.647392595519907,"p adj. >= 0.05",0.188832272099395,"not significant",FALSE
"83","2610042L04Rik",72.493229119144,0.134417017823228,0.189238344962231,0.710305397407993,0.477514773498999,0.676128638040261,"p adj. >= 0.05",0.169970668738551,"not significant",FALSE
"84","2610306M01Rik",56.8683074611286,0.0511533917163699,0.201620146068563,0.253711708446906,0.799718287938315,0.89445139496658,"p adj. >= 0.05",0.0484432542819989,"not significant",FALSE
"85","2610307P16Rik",74.1456293691305,-0.313484415656439,0.188647216945151,-1.66174948527115,0.0965630145333209,0.245204539988815,"p adj. >= 0.05",0.610471493069459,"not significant",FALSE
"86","2610316D01Rik",36.196819339449,-0.0557491665961422,0.258861525073154,-0.21536289172517,0.829484399279742,0.911254253832154,"p adj. >= 0.05",0.0403604313362249,"not significant",FALSE
"87","2610318N02Rik",36.0233349232565,-0.385710783757438,0.251353882061215,-1.53453282915082,0.124898623243951,0.292310261612331,"p adj. >= 0.05",0.534155938377132,"not significant",FALSE
"88","2610507I01Rik",284.989568350659,-0.248559291834323,0.0953350683149467,-2.60721784992263,0.00912812645963744,0.0453788445204768,"p adj. < 0.05",1.3431465667316,"not significant",FALSE
"89","2610524H06Rik",210.090343836937,-0.111971207829448,0.115391439089343,-0.970359748635719,0.331867204798528,0.546229204899526,"p adj. >= 0.05",0.262625083420688,"not significant",FALSE
"90","2700038G22Rik",47.9330474231156,-0.140716548789686,0.224261156937215,-0.627467327429695,0.530352946570759,0.717558767394802,"p adj. >= 0.05",0.144142524823766,"not significant",FALSE
"91","2700049A03Rik",441.679581536384,-0.029842358395163,0.0783595323692266,-0.380838903613502,0.703322789810166,0.838210098874537,"p adj. >= 0.05",0.0766471110289414,"not significant",FALSE
"92","2700054A10Rik",174.049186487106,-0.10465957611579,0.134175749484998,-0.780018569059622,0.43537994531533,0.64069708541983,"p adj. >= 0.05",0.193347251642546,"not significant",FALSE
"93","2700062C07Rik",117.976768940821,0.1048650420092,0.141326632592126,0.742004815977221,0.458084417693105,0.659289760376915,"p adj. >= 0.05",0.180923669359189,"not significant",FALSE
"94","2700097O09Rik",292.195546699267,0.0317222987699183,0.124043533306999,0.255735207827464,0.798155307013791,0.894123980833306,"p adj. >= 0.05",0.048602256977541,"not significant",FALSE
"95","2810001A02Rik",44.5668157206907,0.303257867814735,0.248290269150493,1.22138442578644,0.22194050114998,0.42765016266635,"p adj. >= 0.05",0.368911358441161,"not significant",FALSE
"96","2810001G20Rik",108.298529294427,0.0894189625610251,0.161757114168549,0.552797711684271,0.580401935617481,0.755235974627085,"p adj. >= 0.05",0.121917331196849,"not significant",FALSE
"97","2810002D19Rik",104.574134228152,0.179412053646641,0.177553248878757,1.01046899890384,0.312270644856417,0.527266547782249,"p adj. >= 0.05",0.277969781436282,"not significant",FALSE
"98","2810004N23Rik",212.301877088876,-0.148053830954003,0.109884919104644,-1.34735350547066,0.1778664073597,0.369591806081497,"p adj. >= 0.05",0.43227766573396,"not significant",FALSE
"99","2810013P06Rik",386.097222215281,-0.202792226729966,0.0875739619740915,-2.31566806112942,0.0205763995586006,0.0818023774658816,"p adj. >= 0.05",1.08723407401439,"not significant",FALSE
"100","2810021J22Rik",261.573263827656,0.106796413042429,0.101995347722794,1.04707141479319,0.295066642009554,0.508796851025375,"p adj. >= 0.05",0.293455585226261,"not significant",FALSE
"101","2810025M15Rik",220.115275012113,-0.285792340609464,0.110693399114188,-2.58183724500724,0.00982759194730087,0.0479774898570283,"p adj. < 0.05",1.31896247770538,"not significant",FALSE
"102","2810029C07Rik",102.710278232693,-0.134306710497177,0.159554797536663,-0.841759148397375,0.3999227826835,0.61049626176969,"p adj. >= 0.05",0.214316991011099,"not significant",FALSE
"103","2810032G03Rik",102.642220840475,0.319260940252857,0.156504486746897,2.03994752411907,0.0413555526188525,0.135607659415584,"p adj. >= 0.05",0.867715779879144,"not significant",FALSE
"104","2810049E08Rik",32.6658342263462,-0.0977406857216384,0.264540512645363,-0.369473411630782,0.711774887830318,0.84370365055575,"p adj. >= 0.05",0.0738100717736898,"not significant",FALSE
"105","2810408A11Rik",172.008493253804,-0.561660712415865,0.127085710772205,-4.41954259847999,9.89100240459867e-06,0.000197729993441856,"p adj. < 0.05",3.70392744804448,"not significant",FALSE
"106","2810408B13Rik",35.13572599938,-0.0200910498810566,0.297641292519018,-0.0675008823910844,0.946182959582951,0.97280414034671,"p adj. >= 0.05",0.011974589668891,"not significant",FALSE
"107","2810449D17Rik",50.6841032562313,-0.0360192329915989,0.208888768320302,-0.172432597890416,0.863097446561354,0.929186195569495,"p adj. >= 0.05",0.03189725090853,"not significant",FALSE
"108","2810454H06Rik",51.4327650049446,-0.221881824370909,0.209391742962503,-1.05964935021646,0.289304153329693,0.502875434221582,"p adj. >= 0.05",0.298539579417042,"not significant",FALSE
"109","2810459M11Rik",164.55248269516,-0.216626082919146,0.13218579580947,-1.63880000564801,0.101254918016027,0.253937233950721,"p adj. >= 0.05",0.595273615338302,"not significant",FALSE
"110","2900026A02Rik",559.485350086453,-0.174295365773218,0.0751048797748065,-2.32069296024203,0.0203034209420083,0.0810537174212172,"p adj. >= 0.05",1.09122706201845,"not significant",FALSE
"111","2900052L18Rik",234.954657894099,-0.149554397813417,0.114546994369015,-1.30561608043268,0.191683149107364,0.3880795768158,"p adj. >= 0.05",0.411079211961315,"not significant",FALSE
"112","2900060L22Rik",31.3973081789684,0.0956853120323295,0.300526848798194,0.31839189215531,0.750187687663179,0.866851381218728,"p adj. >= 0.05",0.0620553544837108,"not significant",FALSE
"113","2900060N12Rik",33.5467408893062,-0.548198898247347,0.259859908949012,-2.10959397494021,0.0348933437613461,0.120084877406472,"p adj. >= 0.05",0.9205116809605,"not significant",FALSE
"114","2900079G21Rik",179.579588574675,-0.381445371667836,0.121829979136454,-3.13096476229881,0.0017423306514606,0.012667474614979,"p adj. < 0.05",1.89730995734206,"not significant",FALSE
"115","2900092D14Rik",1020.98524290458,-0.304703755957338,0.0873709655242108,-3.48747154308263,0.000487610810787443,0.0046582921111775,"p adj. < 0.05",2.33177328130267,"not significant",FALSE
"116","3000002C10Rik",52.0123805628429,-0.306941240120036,0.231260138730734,-1.32725527972385,0.184424251662796,0.377972167300199,"p adj. >= 0.05",0.42254017908599,"not significant",FALSE
"117","3010003L21Rik",36.1897127746186,-0.633885453958584,0.267573509116165,-2.36901424230075,0.0178355666304505,0.0734727188209989,"p adj. >= 0.05",1.13387388900944,"not significant",FALSE
"118","3110039M20Rik",69.6355344393743,-0.178145043020026,0.201345566675343,-0.884772612387706,0.376279283580474,0.589710121566639,"p adj. >= 0.05",0.2293614180882,"not significant",FALSE
"119","3110040N11Rik",104.70823639439,-0.349298472273076,0.161321552075341,-2.16523128980278,0.0303699772588564,0.108514803473874,"p adj. >= 0.05",0.96451101178344,"not significant",FALSE
"120","3110053B16Rik",187.20973369177,0.317507597779726,0.129393418375071,2.45381567136106,0.0141349415918218,0.0622971934725485,"p adj. >= 0.05",1.20553151813762,"not significant",FALSE
"121","3110056K07Rik",82.5083073659637,0.252158691600763,0.182341954910123,1.38288904341874,0.166698890357973,0.354555316097225,"p adj. >= 0.05",0.450315998558005,"not significant",FALSE
"122","3110082I17Rik",106.456452988774,-0.0178665482099603,0.147279676235268,-0.121310344147008,0.903445227085475,0.952091115974979,"p adj. >= 0.05",0.0213214872546136,"not significant",FALSE
"123","3222401L13Rik",37.7443703129097,0.434316393996794,0.258055188315759,1.68303686057015,0.0923679559719379,0.238272068136736,"p adj. >= 0.05",0.622926865606023,"not significant",FALSE
"124","3300002I08Rik",1016.51276628206,0.243135690221902,0.0712360510490532,3.41309893854839,0.000642286195289784,0.00578364889729843,"p adj. < 0.05",2.23779807923256,"not significant",FALSE
"125","3300002P09Rik",48.2562671669944,-0.489947510167691,0.221946765120729,-2.20750011788269,0.0272791387702083,0.100715557244196,"p adj. >= 0.05",0.996903440037659,"not significant",FALSE
"126","3830408C21Rik",41.3317924197656,0.411975358338461,0.262872607267305,1.5672053570783,0.11706669869201,0.280457662951181,"p adj. >= 0.05",0.552132689254224,"not significant",FALSE
"127","4122401K19Rik",66.4275891224513,-0.00476940877270609,0.202959480435523,-0.0234993150478686,0.981251984847713,0.99149756809828,"p adj. >= 0.05",0.00370834667581691,"not significant",FALSE
"128","4632404H12Rik",144.6929141781,-0.137588725903291,0.149932107408905,-0.917673527579049,0.358789810875554,0.572516590173758,"p adj. >= 0.05",0.242211923981046,"not significant",FALSE
"129","4632415L05Rik",486.860570397874,0.101858119031989,0.0746694735955043,1.36411995595106,0.172529814991537,0.362872930343428,"p adj. >= 0.05",0.440245428164725,"not significant",FALSE
"130","4732440D04Rik",62.3543992076209,0.200943544798042,0.207669879484778,0.967610446428615,0.333238958101918,0.547597609334498,"p adj. >= 0.05",0.261538456548095,"not significant",FALSE
"131","4732491K20Rik",34.4274137616882,0.130975426740977,0.267626379276129,0.489396550127967,0.624560978006766,0.784904647323169,"p adj. >= 0.05",0.105183099505267,"not significant",FALSE
"132","4732496C06Rik",82.2853624738226,0.150900930307142,0.187381234217761,0.805315062295811,0.420637892054045,0.628440177127497,"p adj. >= 0.05",0.201736057643844,"not significant",FALSE
"133","4831440E17Rik",124.756459537661,-0.229422714082634,0.160076578422699,-1.43320600891918,0.151798972951813,0.332192636157339,"p adj. >= 0.05",0.478609998951691,"not significant",FALSE
"134","4833420G17Rik",1354.39832548003,-0.119274405277611,0.0611068299407157,-1.95189973679421,0.0509501095506802,0.157414808447622,"p adj. >= 0.05",0.802954414768716,"not significant",FALSE
"135","4833439L19Rik",1881.0773834346,-0.26217512056654,0.0467248102747004,-5.61104730067781,2.01105781458836e-08,9.78546541336535e-07,"p adj. < 0.05",6.00941851373111,"not significant",FALSE
"136","4921524J17Rik",415.925977761868,0.10774386342304,0.0831189456255385,1.29626119066091,0.194885514373297,0.392092511660631,"p adj. >= 0.05",0.40661145195004,"not significant",FALSE
"137","4922502B01Rik",217.235639414038,0.0783195894369598,0.1183142356761,0.661962518621759,0.507995243046584,0.699741670001642,"p adj. >= 0.05",0.155062262842299,"not significant",FALSE
"138","4930431P19Rik",42.8545133042418,-0.507696106410423,0.259745268726894,-1.954592316152,0.0506312089811151,0.156871012962655,"p adj. >= 0.05",0.804457299073356,"not significant",FALSE
"139","4930445K14Rik",52.156009574893,0.109529979533882,0.234986427820115,0.466111939101981,0.641135377826407,0.796964205821338,"p adj. >= 0.05",0.0985611837022119,"not significant",FALSE
"140","4930447C04Rik",35.4105664903614,0.0868441684508359,0.308905768797256,0.281134822405451,0.778606993354813,0.882701168891281,"p adj. >= 0.05",0.0541862983104781,"not significant",FALSE
"141","4930447M23Rik",45.6983746541425,-0.090797522237871,0.226539974891451,-0.400801325599942,0.688566402840006,0.828685791681302,"p adj. >= 0.05",0.0816101073338146,"not significant",FALSE
"142","4930453N24Rik",379.31190194202,-0.0230230948293466,0.0861577030641717,-0.267220387853175,0.789299479500353,0.888585826605508,"p adj. >= 0.05",0.0513006182570978,"not significant",FALSE
"143","4930480K23Rik",47.710547406413,0.389488827844106,0.239803279538681,1.62420142290539,0.10433282730737,0.259238149179045,"p adj. >= 0.05",0.586301087836836,"not significant",FALSE
"144","4930481B07Rik",36.9094624356175,-0.112263453454345,0.254812863800392,-0.44057215864222,0.659522762296379,0.809743976746738,"p adj. >= 0.05",0.0916522737906273,"not significant",FALSE
"145","4930503L19Rik",332.888531830563,-0.0619358496779162,0.0923673250411498,-0.670538522689963,0.50251455776941,0.695318431262914,"p adj. >= 0.05",0.157816258332369,"not significant",FALSE
"146","4930520E11Rik",38.4734921904594,-0.135808666054494,0.250433859506619,-0.542293547374349,0.587616300056934,0.75969157379294,"p adj. >= 0.05",0.119362690596537,"not significant",FALSE
"147","4930526I15Rik",43.0813646942433,-0.481913838207692,0.243580614818521,-1.97845726995451,0.0478771444852283,0.150425352122203,"p adj. >= 0.05",0.822678963219715,"not significant",FALSE
"148","4930551E15Rik",70.2794895062052,-0.134325907440287,0.200494303550046,-0.669973685345914,0.502874565253583,0.695524359333408,"p adj. >= 0.05",0.157687655120068,"not significant",FALSE
"149","4930563E22Rik",85.3934159956878,-0.0169292530372851,0.174920393242494,-0.0967826147853205,0.922899030504602,0.961432217924058,"p adj. >= 0.05",0.0170813286061711,"not significant",FALSE
"150","4930570G19Rik",62.6389380389194,0.0682601656727112,0.206512552131474,0.330537611240474,0.740993778389477,0.861669347383085,"p adj. >= 0.05",0.0646593561656737,"not significant",FALSE
"151","4930579G24Rik",35.6016761698973,-0.220403496167613,0.264921506774072,-0.83195773288265,0.405432802604156,0.615135473863248,"p adj. >= 0.05",0.211029227196982,"not significant",FALSE
"152","4930590J08Rik",54.9844829812436,0.319904320994498,0.206818566489426,1.54678724654468,0.121914556522902,0.287471338398551,"p adj. >= 0.05",0.541405449046901,"not significant",FALSE
"153","4931406C07Rik",356.012536137233,-0.173266535653971,0.0902412431225134,-1.92003711006885,0.0548532120859794,0.16555239771379,"p adj. >= 0.05",0.781064524931077,"not significant",FALSE
"154","4931414P19Rik",126.504549182872,-0.161628537615114,0.143072603330804,-1.12969592956526,0.258604372987308,0.469392947056324,"p adj. >= 0.05",0.328463440254111,"not significant",FALSE
"155","4933404O12Rik",167.199160099861,-0.00699477134169733,0.12778499514403,-0.0547385969206584,0.956346719547302,0.977645044099958,"p adj. >= 0.05",0.00981879692006935,"not significant",FALSE
"156","4933407K13Rik",150.664445216128,0.0670774438989988,0.144523777054687,0.46412739319439,0.642556476793653,0.797253736846564,"p adj. >= 0.05",0.0984034364775537,"not significant",FALSE
"157","4933409K07Rik",565.109538548829,0.437501240083759,0.106983954773764,4.08940986532916,4.32472079993819e-05,0.000671070339439172,"p adj. < 0.05",3.17323195609142,"not significant",FALSE
"158","4933421O10Rik",101.602645042525,-0.120590757700785,0.168488129585333,-0.715722573439275,0.4741626694374,0.673199591245641,"p adj. >= 0.05",0.171856156391723,"not significant",FALSE
"159","4933427D14Rik",833.13610842019,0.162526333412021,0.0873448218663905,1.86074377323288,0.0627803691036582,0.182294155294598,"p adj. >= 0.05",0.739227255448126,"not significant",FALSE
"160","4933431E20Rik",598.793805156141,-0.019957750982397,0.0709863556761111,-0.281149113689652,0.778596032414209,0.882701168891281,"p adj. >= 0.05",0.0541862983104781,"not significant",FALSE
"161","4933434E20Rik",456.116895276933,0.13971882326241,0.0885124851591192,1.57852107543063,0.114445950291229,0.275884894627017,"p adj. >= 0.05",0.559272077555332,"not significant",FALSE
"162","4933439C10Rik",613.798374981939,-0.247032192269674,0.0774610652378595,-3.1891143184142,0.0014270942942484,0.010861086211686,"p adj. < 0.05",1.96412673900577,"not significant",FALSE
"163","5031425E22Rik",273.4406393325,-0.144403301501427,0.107159206743037,-1.34755851494589,0.177800421135385,0.369571276118264,"p adj. >= 0.05",0.432301790450041,"not significant",FALSE
"164","5031426D15Rik",285.591211069838,-0.311267626506751,0.127451646115545,-2.4422409281757,0.0145964018482086,0.0637364925251243,"p adj. >= 0.05",1.19561183980952,"not significant",FALSE
"165","5031434O11Rik",38.4674698945503,-0.225323229550697,0.254165205630573,-0.886522720494645,0.375335916415078,0.58865182891098,"p adj. >= 0.05",0.230141502312708,"not significant",FALSE
"166","5031439G07Rik",3721.21379437858,0.0421639368235462,0.0434863501782008,0.96959015072004,0.332250824282993,0.546618128779158,"p adj. >= 0.05",0.262315968877915,"not significant",FALSE
"167","5330434G04Rik",89.7519101826194,-0.302024721032998,0.170428980002747,-1.77214415663422,0.0763706306580282,0.208735827445822,"p adj. >= 0.05",0.680403002172621,"not significant",FALSE
"168","5430400D12Rik",32.7370335032221,-0.304509179956589,0.272546911139345,-1.11727254102287,0.263877812396082,0.475167618986603,"p adj. >= 0.05",0.323153162670369,"not significant",FALSE
"169","5430405H02Rik",61.0161413308312,-0.0462388646929643,0.209220788629222,-0.221005116154629,0.825088449359279,0.908921984720553,"p adj. >= 0.05",0.0414733918708841,"not significant",FALSE
"170","5430416N02Rik",78.066234154112,0.10459013240517,0.172874687755429,0.605005473983192,0.545175359546486,0.728707405302903,"p adj. >= 0.05",0.137446817046023,"not significant",FALSE
"171","5530601H04Rik",141.566733227894,-0.186296462284695,0.153172146378,-1.21625547914534,0.22388761548089,0.429830289470307,"p adj. >= 0.05",0.366702983711228,"not significant",FALSE
"172","5730409E04Rik",381.88777582729,0.0855527264349017,0.10515935641526,0.813553157334526,0.415900982094747,0.624241799896767,"p adj. >= 0.05",0.204647153875254,"not significant",FALSE
"173","5730455P16Rik",886.870142822039,0.035638247088064,0.06885667581489,0.517571414337104,0.604757330536459,0.771778850381411,"p adj. >= 0.05",0.112507126889914,"not significant",FALSE
"174","5730522E02Rik",41.0194417024227,0.280533677793214,0.242770513196737,1.15555087024047,0.247864913588155,0.457463207006214,"p adj. >= 0.05",0.339643829765267,"not significant",FALSE
"175","5830417I10Rik",819.068827066304,0.0621229584974013,0.0685472561853243,0.90627928752459,0.364788045653661,0.578374980556184,"p adj. >= 0.05",0.237790502092163,"not significant",FALSE
"176","5930403L14Rik",370.118127968295,-0.51020113760887,0.114215691062991,-4.46699689736578,7.93252798473444e-06,0.000163797999484156,"p adj. < 0.05",3.78569140671661,"not significant",FALSE
"177","6030458C11Rik",666.322673117718,0.114921554955,0.0811373464550042,1.41638296020356,0.156663410151764,0.33939874450573,"p adj. >= 0.05",0.469289768545279,"not significant",FALSE
"178","6330403K07Rik",3926.02678325816,-0.0570707675284053,0.0497434896585423,-1.14730124324128,0.251257140378972,0.461654332964097,"p adj. >= 0.05",0.335683083912378,"not significant",FALSE
"179","6330403L08Rik",126.254534253319,0.250911531299069,0.146418182098177,1.71366375202519,0.0865904977145919,0.227166598760732,"p adj. >= 0.05",0.643655524370734,"not significant",FALSE
"180","6330415B21Rik",43.1610414851341,-0.452740287493639,0.260127144949693,-1.74045768111281,0.0817786847453547,0.218662957750214,"p adj. >= 0.05",0.660224781695877,"not significant",FALSE
"181","6430411K18Rik",39.4444698709086,0.180851661296291,0.247956665746379,0.729368015785768,0.465776577097169,0.665593189143322,"p adj. >= 0.05",0.176791130726657,"not significant",FALSE
"182","6430548M08Rik",1110.22257005549,0.0474922014861364,0.0553637899036241,0.857820636354729,0.390991512842476,0.603295866453119,"p adj. >= 0.05",0.219469650289018,"not significant",FALSE
"183","6430571L13Rik",50.7827440997392,0.064692614397866,0.212910272122,0.303849193151171,0.761242786704827,0.872888194973399,"p adj. >= 0.05",0.0590413799091702,"not significant",FALSE
"184","6530402F18Rik",506.526439650283,-0.0347167671567645,0.0760678027937784,-0.456392401012061,0.648107829169671,0.80050370724557,"p adj. >= 0.05",0.0966366524610264,"not significant",FALSE
"185","6720473M11Rik",713.721768046671,-0.301339935247858,0.0968544944932068,-3.11126434374187,0.00186288095617718,0.0133741655131761,"p adj. < 0.05",1.87373330645283,"not significant",FALSE
"186","6820431F20Rik",1904.48870805515,0.17788037074452,0.0723732931395121,2.45781783622343,0.0139784057898839,0.0618165551782243,"p adj. >= 0.05",1.20889520032048,"not significant",FALSE
