"","baseMean","log2FoldChange","lfcSE","pvalue","padj"
"Birc2",679.825182848201,0.188503532474202,0.0724852394217652,0.00201231440838097,0.0141765935914497
"Birc6",3943.97746128441,0.350326614067031,0.0441118452744342,2.06860881508614e-16,8.0152507441014e-14
"Bltp1",2782.60225526582,0.505434579960022,0.0556805263954703,8.33415827597081e-21,5.7786421646126e-18
"Bmp1",985.962851597063,-0.155170393578437,0.0598143462748346,0.00294470463021319,0.0189792264180179
"Bmpr1a",1162.40892701203,0.153854026254406,0.056508352581565,0.00207596451553597,0.01453947715453
"Bmpr2",3827.83791622697,0.175799540250312,0.0670152996942662,0.00216189297905371,0.0150056786649387
"Bmyc",315.221238162432,-0.26975399488657,0.109222886439112,0.00144038478756538,0.0109403956818718
"Bnc2",36.9095605895792,0.643772367162037,0.310128601409419,0.0013381040643023,0.0103209502008891
"Boc",392.238973251983,-0.203835450833482,0.0862210673964958,0.00319763712126319,0.0201981743235662
"Bora",127.336843302093,-0.498458779183051,0.152486476251531,6.21479965942246e-05,0.00091084041632807
"Bpnt2",3402.80483707317,0.206074355383462,0.0460246678104465,1.62951251535732e-06,4.30204366278904e-05
"Braf",1797.05452624612,0.162762631136763,0.0724514564165435,0.00664186257023229,0.035685113173018
"Brap",766.997767821399,-0.154857116248341,0.0663381042355189,0.00585311086611585,0.032412308764275
"Brd1",1897.72226400906,-0.126191249044069,0.0551661783428261,0.00931566749202431,0.0460677941215947
"Brd2",4812.84046937322,-0.139258748726573,0.0536106396852842,0.00349622924879649,0.0217232248513402
"Brd3",4395.17235712746,-0.239272471258845,0.0466144919681351,4.76766524474734e-08,2.0866851140964e-06
"Brd4",2909.46206869144,-0.263279495896602,0.0453268011048576,9.26981571999534e-10,6.53051081792613e-08
"Brd7",970.272318042643,-0.210081071571555,0.0613615103941538,0.000120733590240313,0.00153527443805587
"Bri3bp",1756.38859170897,0.123095126822956,0.0522471681390249,0.00815292519255491,0.0419066080712908
"Brinp3",183.759265685965,0.63086529552949,0.130827776857583,8.115301614916e-08,3.30993756888246e-06
"Brwd3",863.202503512508,0.267638535382506,0.0844833054712749,0.00018855273161721,0.00220407603045707
"Bsn",3379.47716651091,0.375360969052007,0.0516590316001828,3.36722759506314e-14,8.21478821062255e-12
"Btaf1",1152.89186000453,0.158361643283293,0.0719003141157851,0.00781892199513476,0.0406337192757023
"Btbd2",1118.25099548236,-0.169123219546578,0.0653853970754196,0.00255971598301679,0.0171350093294021
"Btbd3",1477.16228970367,0.238534346357858,0.0692710383794181,8.90363500596786e-05,0.00120675398733149
"Btbd8",939.866178421556,0.218381968757981,0.0774625475945214,0.000810452806062294,0.00691061829583473
"Btg2",289.56427924213,-0.333081424549752,0.133746013561847,0.000965652625783879,0.00796587832941567
"Bzw1",5886.29339075006,0.154152391804836,0.0371595325953018,1.23062214927568e-05,0.00023564267724648
"C1galt1",93.5462822557648,0.336261125170333,0.183847654579449,0.00401212260404614,0.024238237265313
"C1ql3",224.430807721218,0.299908621823447,0.139752803224064,0.00259091963033215,0.0172911728520749
"C9orf72",766.906654685247,0.20478168915529,0.0643088340962031,0.00027578639151387,0.00294903402743809
"Cab39",3039.81810996245,0.137579480594675,0.0411152897956523,0.000330967267214996,0.00341170796423346
"Cabin1",1935.77774357962,-0.19219977321946,0.0471180138334275,1.06806694065504e-05,0.000211271980122964
"Cacna1a",1024.52320061498,0.165229151211646,0.0685105492845014,0.00428419447854899,0.0254693041788828
"Cacna1e",4654.40564863597,0.242618507534322,0.0756239452662896,0.000198797554070165,0.00228487182456235
"Cacna2d2",1086.50420842545,0.370926376803715,0.0785087450443032,2.01577812358351e-07,7.2955662088157e-06
"Cacna2d3",595.085442344275,0.210344436541973,0.0796656756021995,0.00146095471877029,0.0110359045097935
"Cacnb2",136.062851737767,0.258666085936409,0.173479429029936,0.0104605825085126,0.0499818151519838
"Cacnb3",3236.04518899722,-0.118345547772691,0.044974715637923,0.00402652957131988,0.0242456606977289
"Cacnb4",1197.64895664562,0.172519823320753,0.0677837786204513,0.00277657308159117,0.0181351382136253
"Cacng5",142.309673711025,-0.431338623688332,0.146194073822629,0.000194140370761265,0.00225538381341173
"Cadm1",4535.18731089122,0.140094903367598,0.055049365109446,0.00402285447722075,0.0242438631669287
"Cadm2",2658.89193851214,0.270761540194989,0.0762583102309362,4.87280371255335e-05,0.000745578584311009
"Cadps",2300.8366530242,0.209093957024433,0.049849862441406,5.58954088406937e-06,0.000123138146499548
"Cadps2",194.792500420328,0.308724867391697,0.137396259163126,0.00197037786129052,0.0139783295340018
"Calcoco1",1170.26927650546,-0.302860027569959,0.0669362864779231,6.84048546776354e-07,2.11541210216706e-05
"Calm1",12322.6562573027,0.158684371735791,0.0357127723618197,3.01716612093284e-06,7.36076786614245e-05
"Calm2",8093.13974200384,0.103385234959244,0.0368908185010045,0.00290005743529012,0.0187556979148316
"Calm3",9852.24702461407,0.134339161209254,0.0544469594712102,0.00532500545790487,0.0302247401561563
"Caln1",2423.16244915886,0.582000351832486,0.0640943548661893,7.18457640313671e-21,5.25831164082906e-18
"Camk2a",1200.25463542672,0.289733296962375,0.0744204459887963,1.15774715741966e-05,0.000224474064575633
"Camk2d",720.900794047213,0.288589933505275,0.097051278737794,0.000310220815235346,0.00324868761519113
"Camk4",1399.84923455913,0.323149936762443,0.0560400417011684,8.88866436940914e-10,6.32968996770789e-08
"Camsap2",4082.03766639851,0.187683567842091,0.0476081470563709,2.04135450030584e-05,0.000359049455100522
"Camta2",841.078020966326,-0.241090521079244,0.0636722206953692,2.38472599709709e-05,0.000410671637722315
"Cand1",3016.69539512146,0.124532598741078,0.0437880357238166,0.00205301491417103,0.0144093865100102
"Cand2",521.334825030032,-0.222541598518731,0.094897705985576,0.00280991646917563,0.0183075368768149
"Cant1",926.096081825752,-0.186213144861132,0.0670718367355524,0.00126369255132855,0.00983917592860654
"Canx",5424.29819828192,0.175677091375475,0.0395080801690764,2.48665005974147e-06,6.2398338832446e-05
"Capn2",1020.68303128988,-0.140573348058739,0.0591173983669276,0.0062256674782122,0.033961467228972
"Capn7",1414.61244220789,0.21431226915881,0.0550451320965453,1.92738834428525e-05,0.000341264199731432
"Caprin1",10620.4357632142,0.119584558674505,0.0366709485300393,0.000529336621921055,0.0049881835888326
"Caprin2",203.975922584464,-0.281081001731417,0.118929966331534,0.00174472924018503,0.0126753454752612
"Car10",195.035278469885,0.287117043476358,0.201418582216332,0.00926125380590819,0.0458848279951239
"Carm1",1594.2279578804,-0.226379208333301,0.0548086076594011,6.40705803105698e-06,0.000138144979543608
"Carmil2",290.979152978368,-0.242716665023669,0.101918244026673,0.00219085867304941,0.0151813512710252
"Casc3",1537.42904368279,-0.180072814709752,0.0561018584786434,0.000336504968151358,0.00346066857956752
"Casp8ap2",803.424394766133,0.253512025118885,0.068958807082458,3.37425247800522e-05,0.000543427899086073
"Casp9",507.155230200801,-0.165681021463002,0.0736265648147498,0.00636070570815001,0.0344981214488136
"Cat",909.401517029948,-0.138600392691343,0.0591727748893749,0.0069853377114688,0.0372118232959523
"Cbfa2t2",1561.02020746823,-0.145992678880613,0.0527478391635283,0.00198182777556824,0.0140293385896486
"Cbl",2171.32029606866,0.159104785899616,0.0653431137608472,0.00432200064425877,0.0256131518162236
"Cbx5",8115.23534850835,0.340730447230099,0.0640800169883305,1.07277590235213e-08,5.74502021853129e-07
"Cc2d1b",478.413587794522,-0.179745218812524,0.0755475033996658,0.00394300823372315,0.0238938318634171
"Ccar2",2482.96600967739,-0.160560907094935,0.0460434945160263,0.000154226396825097,0.00187779903121426
"Ccdc126",90.2751804080071,0.349956974347402,0.203703737501405,0.0045316127613033,0.0265685209245259
"Ccdc163",68.9175771430587,-0.458341283502572,0.220750477145394,0.00169474802815681,0.0123899059505759
"Ccdc184",490.674781774291,0.329761313813748,0.100787711763868,9.5952886712075e-05,0.00128073285668174
"Ccdc186",1094.51172884236,0.193882759384037,0.054806302326408,9.19455742567749e-05,0.00123982560369618
"Ccdc39",294.302296650115,0.298638171274838,0.110665370802055,0.000659960012180741,0.00591047804246708
"Ccdc40",204.892335661733,-0.312507408339093,0.125755164955311,0.00108049895504897,0.00872746366267024
"Ccdc47",1486.51990405861,0.142975822026894,0.0482971482202163,0.00114079818422941,0.0090719882304052
"Ccdc85a",525.788608999569,0.239002639767932,0.0834027056019225,0.000598086295895332,0.00546028334173603
"Ccdc85c",1095.50716648762,-0.126914523981827,0.0562915689332471,0.00993344096475514,0.048342501392569
"Ccdc88a",4480.12745001629,0.198595929728744,0.04870554679772,1.04219775027782e-05,0.00020677580063494
"Ccdc9",604.591286670605,-0.190065188784351,0.0748169943193745,0.00233060693436681,0.0158838157027151
"Ccdc97",779.388099686808,-0.21358332080522,0.0686843980421331,0.000340477744287475,0.00348791120003359
"Ccdc9b",55.5976591635761,-0.715310077459139,0.261083218348545,0.000250144706221545,0.00273520022087423
"Cchcr1",169.334220886857,-0.390224658284145,0.143385469177596,0.000422718242035609,0.00416210023959425
"Ccna2",656.491940290902,-0.27779531561675,0.0867569231908242,0.000157395476040632,0.00191108571553852
"Ccnb2",157.793251854345,-0.404383896642719,0.145115315629404,0.000336788027873177,0.00346087790889331
"Ccnd2",6738.64662029974,-0.269502879760577,0.0640163442455909,3.46880295932799e-06,8.2636546448801e-05
"Ccne1",59.669168785504,-0.522143631169545,0.234403098567346,0.00110137518775574,0.00884187490767465
"Ccnf",213.498575206955,-0.245532013249828,0.156916327289672,0.010462982608356,0.0499818151519838
"Ccni",7126.81561123419,-0.154872985369663,0.0482760541312676,0.000444607747815359,0.00433350659401317
"Ccnk",610.941565065404,-0.171352153143598,0.0697733392254311,0.00354536851285326,0.0219229741252789
"Cct4",3510.01966270154,0.15692887510989,0.0391049441473831,2.02765309991094e-05,0.00035711633607255
"Cct5",3737.28176874635,0.141393903773574,0.0370544471089039,5.24582799459319e-05,0.00079343901263801
"Cct6a",4651.90610624023,0.15468943894021,0.039954764683921,3.74957388200664e-05,0.000596580752675791
"Cct8",3466.64773173746,0.153534125869848,0.0379756252772339,1.80209419886094e-05,0.000322127394515523
"Cd164",659.599376823182,-0.26933825154382,0.0801760075996693,9.72529238483467e-05,0.00129677127406692
"Cd1d1",205.466987993465,-0.372106955847138,0.13079828659054,0.000314182640188062,0.0032849540490774
"Cd200",2322.22662264344,0.251151596588298,0.0543159788045756,5.80508247266589e-07,1.82957312188757e-05
"Cd2bp2",1467.37249401403,-0.133600162091659,0.0524189674824096,0.00428246492947315,0.0254693041788828
"Cdadc1",693.303131259387,0.158686909435689,0.0695894200531013,0.00640549767477822,0.0346554523069931
"Cdc20",276.399430646304,-0.462646540143377,0.113851588435209,3.20167232939205e-06,7.75346163003877e-05
"Cdc25a",397.290373646233,-0.279924153029048,0.0996406273208182,0.000532442642975702,0.00501028527040136
"Cdc25b",337.036338127266,-0.502023789327653,0.0928326786740285,4.29470838771496e-09,2.60730360828373e-07
"Cdc27",1516.01882150799,0.118191869405585,0.0516434888442004,0.0103472849416791,0.0496775261740819
"Cdc37l1",2140.98550583301,0.142123487532652,0.05429608715853,0.00318917046676586,0.0201603319237876
"Cdc42bpa",3528.98818167167,0.152131266620104,0.0445448634263047,0.00021909051894002,0.00247223240948919
"Cdc42ep1",102.540907351259,-0.364296912667759,0.204397359754877,0.00383778468016473,0.0233528754625821
"Cdc42se1",771.193382438248,-0.327547465465544,0.0815500173895971,5.76174345848727e-06,0.000126088385917128
"Cdca2",212.012687489617,-0.294021128321637,0.122537867473312,0.00148023499042532,0.0111368450964381
"Cdca3",183.103415651222,-0.307885837412862,0.150997001015913,0.00308006531861804,0.0195928442817354
"Cdca7",506.754088802403,-0.591012839590187,0.116984469493884,2.56181703181951e-08,1.20245744467505e-06
"Cdca8",229.214988228247,-0.656950325773293,0.112781318099338,3.33139795421816e-10,2.61237122909941e-08
"Cdh10",557.816636994574,0.167945002280501,0.0804553721390396,0.00902555180184204,0.0450901097601316
"Cdh11",1275.91099451454,0.199593817500956,0.0613757642798989,0.000241375003468075,0.00266098267421625
"Cdh12",553.220077864164,0.198767806035726,0.0844821582946646,0.00346548222778798,0.0215961508367449
"Cdh18",124.755810266208,0.402542957265956,0.178020552589012,0.00129734673562315,0.0100655158392811
"Cdh22",194.411092060697,0.350814722799276,0.122908703521898,0.000333576988714237,0.00343323691353231
"Cdh5",231.526847408433,-0.336414487526994,0.129472408794764,0.000719199844243221,0.0063164924987068
"Cdh7",215.017453266857,0.582291262182737,0.120272268781169,7.60437586629269e-08,3.13062648945437e-06
"Cdh8",1429.50532090555,0.310343013278113,0.0596604505650562,2.23921261854267e-08,1.06881837089424e-06
"Cdip1",1067.48835652971,-0.14881820376748,0.0645116855386235,0.00662038496442781,0.0355891569424154
"Cdk11b",1212.76508612072,-0.342473599116564,0.0619115997485245,3.16502078861095e-09,2.03395043264198e-07
"Cdk16",2391.36219266384,-0.151500703674491,0.0455013669077071,0.000301294504338272,0.00317540304012192
"Cdk2",159.005206240695,-0.435665769052388,0.154049738125825,0.000275426390207739,0.00294903402743809
"Cdk2ap1",1396.88784687674,-0.446305851693005,0.0725499476108324,5.81924433520304e-11,5.39878344168767e-09
"Cdk4",2985.91548403506,-0.12132417727083,0.0503650218188972,0.00715222276180727,0.0378688227497947
"Cdk6",862.732580672487,-0.346079875335272,0.10598260910799,9.1946987612811e-05,0.00123982560369618
"Cdk7",803.579325407562,0.170573324482639,0.0659729306580416,0.00254061230505476,0.0170330923698684
"Cdk9",1003.99638068524,-0.154887651454917,0.0655708711215887,0.00546789125575184,0.0308628960596721
"Cdkl5",1625.29047158664,0.392202271238838,0.0559788491647772,2.17559221002684e-13,4.21488996689611e-11
"Cdkn1b",1522.54292489724,-0.137683663394413,0.063206412153866,0.0103547379114591,0.049695197539367
"Cdkn2c",180.569404764101,-0.522051523055424,0.166266719441525,8.89988219330038e-05,0.00120675398733149
"Cdo1",537.679872533116,0.261067375126606,0.0833944076764242,0.000223556306872943,0.00250862929024203
"Cdon",1315.68730329707,-0.328586526653979,0.0773798809616012,2.13950922423596e-06,5.45725079998164e-05
"Cdr2",252.323095104668,0.23248815209644,0.117955053801051,0.00591610659260721,0.0327061637645856
"Cds2",3202.53196937516,0.171893181645338,0.044129868968008,2.90858423488757e-05,0.00048406858519992
"Cdt1",114.699769585199,-0.711888752506209,0.161573650597525,5.46392295301104e-07,1.74289881314691e-05
"Cdyl2",232.778263581621,0.274897458576331,0.121072504258995,0.00226660335377858,0.0155279420606755
"Cebpz",1014.81957347563,0.146486912080455,0.0653521815525663,0.00816642271169767,0.0419269106796201
"Celf2",21322.3587767919,-0.153893160336357,0.0377664853468914,1.64898045101663e-05,0.000298812496034293
"Celf3",4707.9340649123,-0.153084218022243,0.0551402686433956,0.00173464723898422,0.0126325277647198
"Celf6",477.751582447771,0.185301269035779,0.0896718956460734,0.00774139446497204,0.0403262675688184
"Celsr1",1245.23703172896,-0.62780377777219,0.0936160235720885,1.20617798383772e-12,1.74617458890969e-10
"Celsr2",4310.52935803308,-0.161905030194327,0.0570333695963809,0.00131087598584365,0.0101465806330813
"Cep131",773.704392912341,-0.323284919381687,0.0634428661601226,3.62376438818143e-08,1.62933351706151e-06
"Cep162",387.810967737724,0.262133920287085,0.111898822006829,0.0020648052150909,0.0144844216739124
"Cep164",582.148386086969,-0.288237109653704,0.0800528281302721,3.63749029377101e-05,0.000580852086425931
"Cep170",8578.22176741497,0.180390958200446,0.044102562032999,1.1626902284432e-05,0.000224923363722625
"Cep250",1284.00716374455,-0.236789420343143,0.0635695324216729,3.1261962736444e-05,0.000510340888587253
"Cep295",1097.27394206221,0.264387307846499,0.0644939185660779,5.68164816629334e-06,0.000124750054904581
"Cep350",1503.47653960707,0.160800137722547,0.0615617534588195,0.0026446842011386,0.0175698788027231
"Cep41",244.606356482434,-0.258898652545725,0.141283824836529,0.00611031268536734,0.0334986514011774
"Cep70",952.875093695937,0.142924226091052,0.0572877698211011,0.00446786907304394,0.026288390874623
"Cep83os",119.379324443281,-0.307914965416152,0.168824208479423,0.00456262132851797,0.0267146548363981
"Cers2",530.559528261702,-0.181119209476925,0.0743721792293182,0.00336506183941789,0.0211202118496862
"Cers6",2367.41949198919,0.22166068400168,0.0667623278092913,0.000157305171081937,0.00191108571553852
"Cfap36",763.538443633208,0.16965653228801,0.0760885314790231,0.00638910702512915,0.034609414452735
"Chaf1a",276.653526655161,-0.526196059567041,0.114275801318773,2.55881498401251e-07,8.91794407391025e-06
"Chaf1b",178.858590283811,-0.345455008014052,0.139574039537811,0.000956680737325684,0.00792162918512166
"Chd4",6008.12886958402,-0.230690170573189,0.0552950992861594,5.17397663660628e-06,0.000115724903583448
"Chd5",3926.68634853553,0.217615050157463,0.0441577650663439,1.69180165602303e-07,6.24307983653988e-06
"Chd7",1082.59519872488,-0.379513175614234,0.0656133106871086,6.46589631424569e-10,4.75875519798172e-08
"Chd9",1821.79151431656,0.215128876541824,0.0523318797444199,7.71880864574065e-06,0.000160137929289744
